"GIFT_GROUP_NUM","GIFT_NUM","GIFT_TRAN_NUM","DONOR_ID","CAT_COMP_1","CAT_COMP_2","MEM_HONOR_CDE","AID_ELEMENT","CAMPAIGN_CDE","SOLICIT_CDE","GIVING_CLUB_CDE","MATCH_CO_ID","POLICY_CDE","MATCH_FORM_RECVD","SOLICITOR_ID","GIFT_DTE","GIFT_TRAN_AMT","GIVING_RELATION","CHARITABLE_YN","GIFT_TRAN_STS","SOFT_CREDIT_YN","PMT_RECVD","PMT_GROUP_NUM","PMT_GIFT_NUM","PMT_TRAN_NUM","GIFT_CLASS","SUB_CLASS_CDE","GIFT_SET_CDE","ANON_GIFT_TRAN","NOTATION_1","NOTATION_2","ORG_ACTION_REQ","DON_SPEC_ORG_USE","REQ_ACTION_DONE","VALID_UNTIL_DTE","RESTR_TYPE","CONTRIB_TYPE","BOOKED_YN","REASON_CDE","PERSON_REQ_CHG","PERSON_CHGING","REASON_DTE","MATURITY_AMT","MATURITY_DTE","PROPOSAL_NUM","GIFT_AREA_SEQ","UDEF_11_2N_1","UDEF_11_2N_2","UDEF_DTE_1","UDEF_DTE_2","UDEF_5A_1","UDEF_5A_2","UDEF_ID_1","UDEF_ID_2","UDEF_5N_1","UDEF_5N_2","USER_NAME","JOB_NAME","JOB_TIME"
"4626","25","1","105466","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:12 AM"
"4626","25","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:01:11 AM"
"4626","26","1","3351","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:12 AM"
"4626","26","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:01:57 AM"
"4626","27","1","93133","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:12 AM"
"4626","27","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:13:40 AM"
"4626","28","1","2425","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:12 AM"
"4626","28","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:19:04 AM"
"4626","29","1","115435","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:12 AM"
"4626","29","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:19:40 AM"
"4626","30","1","73540","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:12 AM"
"4626","30","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:20:36 AM"
"4626","31","1","26774","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:13 AM"
"4626","31","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:22:45 AM"
"4626","32","1","8756","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:13 AM"
"4626","32","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:23:19 AM"
"4626","33","1","29490","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:13 AM"
"4626","33","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:24:01 AM"
"4626","34","1","28283","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:13 AM"
"4626","34","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:24:40 AM"
"4626","35","1","16354","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:13 AM"
"4626","35","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:25:51 AM"
"4626","36","1","28267","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","36","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:26:51 AM"
"4626","37","1","16129","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","37","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:27:28 AM"
"4626","38","1","46497","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","38","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:28:06 AM"
"4626","39","1","37866","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","39","300001","61656","ANSCH","30069","","","WWW","","","","","","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_select_soft_credit","4/29/2021 10:28:40 AM"
"4626","39","300002","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:28:50 AM"
"4626","40","1","61656","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","40","300001","24179","ANSCH","30069","","","WWW","","","","","","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_select_soft_credit","4/29/2021 10:29:47 AM"
"4626","40","300002","37866","ANSCH","30069","","","WWW","","","","","","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_select_soft_credit","4/29/2021 10:29:52 AM"
"4626","40","300003","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:30:06 AM"
"4626","41","1","8641","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","41","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:30:43 AM"
"4626","42","1","59258","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","42","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:31:15 AM"
"4626","43","1","136963","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:14 AM"
"4626","43","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:32:07 AM"
"4626","44","1","8299","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:15 AM"
"4626","44","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:32:44 AM"
"4626","45","1","17597","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:15 AM"
"4626","45","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:33:31 AM"
"4626","46","1","7986","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:15 AM"
"4626","46","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:34:27 AM"
"4626","47","1","8394","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:15 AM"
"4626","47","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:34:58 AM"
"4626","48","1","46420","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:15 AM"
"4626","48","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS"," ","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:35:32 AM"
"4626","49","1","29503","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:15 AM"
"4626","49","300001","24179","ANSCH","30069","","","WWW","","","","","","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_select_soft_credit","4/29/2021 10:36:02 AM"
"4626","49","300002","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:36:20 AM"
"4626","50","1","7836","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:15 AM"
"4626","50","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:37:01 AM"
"4626","51","1","29507","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:16 AM"
"4626","51","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:37:37 AM"
"4626","52","1","30077","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:16 AM"
"4626","53","1","29508","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:16 AM"
"4626","53","300001","1131","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","Y","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","N","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_gift_tran_details","4/29/2021 10:38:47 AM"
"4626","54","1","2041","ANSCH","30069","","","WWW","","","","","N","","4/27/2021 9:50:07 AM","1.00","AL","N","C","N","N","","","","CS","OL","AS","N","Walk With Wiley - Amanda Clark","","N","N","N","4/29/2021 12:00:00 AM","U","C","Y","GFTN","drlynch","drlynch","4/29/2021 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","drlynch","w_process_gift_groups","4/30/2021 10:47:16 AM"
